regi_ts,user_id,regi_geo,is_verified,pageviews,follows,likes,reblogs,original_posts,searches,unfollows,received_engagments,regi_device,regi_source
1441097490,425,AU,0,2,0,0,0,0,2,0,0,iphone,none
1441097517,426,DE,0,36,27,0,0,0,2,1,0,android,none
1441097542,427,TR,1,1,5,0,0,0,0,0,0,android,none
1441097574,428,KR,0,4,1,0,0,0,0,0,0,android,none
1441097614,429,PL,0,2,8,0,0,0,0,8,0,android,none
1441097639,430,CZ,0,0,0,0,0,0,0,0,0,iphone,none
1441097672,431,US,0,4,5,23,0,0,137,1,0,web,login
1441097707,432,ID,0,1,0,0,0,0,0,0,0,android,none
1441097738,433,HK,0,0,1,0,0,0,0,0,0,web,login
1441097770,434,US,1,3,0,0,0,0,0,0,0,android,none
1441097808,435,PH,1,13,8,1,1,0,0,2,0,web,web_google
1441097837,436,EG,0,3,0,0,0,0,0,0,0,web,explore
1441097869,437,RU,0,6,0,0,0,0,1,0,0,android,none
1441097897,438,US,1,4,9,0,0,1,0,0,0,iphone,none
1441097937,439,NL,1,3,4,0,0,1,0,3,0,web,no_referer
1441097985,440,TH,0,1,0,0,0,0,7,0,0,iphone,none
1441098017,441,,0,0,0,0,0,0,0,0,0,web,web_google
1441098076,442,LB,0,1,0,0,0,0,4,0,0,iphone,none
1441098105,443,,1,0,0,0,0,0,0,0,0,web,no_referer
1441098144,444,,0,0,0,0,0,0,0,0,0,android,none
1441098178,445,ES,1,8,2,0,0,1,0,0,1,web,no_referer
1441098209,446,TR,0,4,12,12,0,1,0,0,1,android,none
1441098237,447,SA,1,1,6,0,0,0,4,0,0,android,none
1441098281,448,ZA,1,19,55,9,33,0,49,0,1,android,none
1441098315,449,TR,0,1,0,0,0,0,10,0,0,android,none
1441098343,450,AU,1,0,10,0,0,0,0,1,0,iphone,none
1441098385,451,IT,0,4,0,1,0,0,26,0,0,android,none
1441098416,452,,0,0,0,0,0,0,0,0,0,android,none
1441098486,453,US,1,0,0,0,0,0,0,0,0,web,no_referer
1441098512,454,CL,0,1,1,0,0,0,4,0,0,web,login
1441098555,455,MM,1,4,6,0,0,0,0,0,0,web,web_google
1441098595,456,CN,0,23,15,0,0,0,2,0,0,android,none
1441098659,457,RU,0,0,1,0,0,0,0,0,0,web,web_google
1441098683,458,HK,1,4,0,0,0,0,0,0,0,iphone,none
1441098711,459,IT,0,3,1,1,0,0,0,0,0,web,login
1441098787,460,PL,0,1,0,0,0,0,0,0,0,iphone,none
1441098813,461,NL,0,8,0,0,0,1,3,0,0,android,none
1441098846,462,DE,0,0,0,0,0,0,0,0,0,android,none
1441098872,463,GB,0,17,37,1,0,0,28,0,2,web,login
1441098903,464,DE,0,11,6,0,0,0,3,1,0,iphone,none
1441098946,465,SG,1,2,0,0,0,0,0,0,0,web,no_referer
1441098996,466,US,0,2,2,0,0,1,0,1,0,android,none
1441099038,467,US,0,2,0,0,0,0,0,0,0,android,none
1441099077,468,US,1,2,0,0,0,1,0,0,0,web,no_referer
1441099106,469,TR,0,3,1,0,0,0,5,0,0,android,none
1441099143,470,GB,0,3,0,1,0,0,7,0,0,iphone,none
1441099242,471,SA,0,0,0,0,0,0,0,0,0,android,none
1441099290,472,IT,0,2,1,0,0,0,3,0,0,android,none
1441099314,473,US,1,53,19,2,28,0,0,10,0,web,login
1441099352,474,US,0,1,5,1,0,1,2,0,0,iphone,none
1441099387,475,US,1,4,12,5,0,0,0,0,2,web,login
1441099422,476,TR,0,8,17,1,1,0,5,0,1,android,none
1441099475,477,TR,0,5,10,0,0,0,0,0,0,android,none
1441099515,478,GR,0,1,0,0,0,0,0,0,0,web,login
1441099592,479,US,1,0,0,0,0,0,0,0,0,web,no_referer
1441099621,480,TR,0,10,32,10,0,2,0,0,27,android,none
1441099652,481,PL,1,3,0,0,0,0,0,0,0,iphone,none
1441099676,482,HK,0,3,1,1,1,0,0,0,0,web,tumblelog_reblog
1441099742,483,US,0,3,10,4,0,0,2,0,0,android,none
1441099776,484,NL,0,1,1,0,0,0,158,0,0,web,other
1441099806,485,TR,0,5,6,4,0,0,2,0,0,android,none
1441099830,486,KR,0,2,1,0,0,0,2,0,0,iphone,none
1441099900,487,TR,0,1,0,0,0,0,7,0,0,android,none
1441099970,488,,1,0,0,0,0,0,0,0,0,web,no_referer
1441100006,489,SE,0,3,0,0,0,0,0,0,0,web,web_google
1441100032,490,TR,0,2,6,1,0,0,1,1,0,android,none
1441100058,491,FR,0,2,5,3,0,0,8,0,0,iphone,none
1441100099,492,TR,0,4,3,0,0,0,0,0,0,android,none
1441100173,493,,0,0,0,0,0,0,0,0,0,web,no_referer
1441100204,494,GP,1,1,0,0,0,0,0,0,0,iphone,none
1441100250,495,IN,0,1,2,0,0,0,3,0,0,iphone,none
1441100284,496,US,1,2,1,0,0,0,0,0,0,web,follow_page_2
1441100317,497,,1,0,0,0,0,0,0,0,0,web,no_referer
1441100353,498,DE,0,5,3,0,0,0,6,2,0,android,none
1441100388,499,SE,0,1,4,1,1,0,0,3,0,web,follow_page_2
1441100426,500,TR,0,15,8,0,0,0,72,2,0,android,none
1441100468,501,TR,0,18,0,0,0,0,141,0,0,android,none
1441100506,502,GB,1,3,0,0,0,0,0,0,0,web,login
1441100529,503,QA,1,7,0,0,0,0,1,0,0,android,none
1441100553,504,BE,1,1,0,0,0,0,0,0,0,android,none
1441100592,505,IN,0,2,0,0,0,0,0,0,0,web,login
1441100626,506,GB,1,1,0,0,0,0,1,0,0,android,none
1441100660,507,RO,0,2,0,0,0,0,1,0,0,android,none
1441100691,508,IL,0,0,0,0,0,0,0,0,0,android,none
1441100728,509,SA,0,6,6,10,0,0,0,0,0,android,none
1441100805,510,BE,0,3,1,0,0,0,7,0,0,android,none
1441100839,511,AT,0,3,1,0,0,0,0,0,0,web,teaser
1441100868,512,TR,0,1,0,0,0,0,1,0,0,iphone,none
1441100895,513,TR,0,24,13,178,28,0,0,3,2,android,none
1441100972,514,IN,0,1,0,1,0,0,1,0,0,android,none
1441101004,515,GB,0,4,15,0,0,0,8,0,0,iphone,none
1441101030,516,US,1,0,0,0,0,0,0,0,0,web,no_referer
1441101061,517,TR,0,44,44,2,1,1,9,0,2,android,none
1441101090,518,ZA,1,1,0,32,0,0,5,0,0,web,explore
1441101145,519,IT,0,1,0,0,0,0,0,0,0,android,none
1441101170,520,IT,1,0,2,1,0,0,10,0,0,web,login
1441101199,521,TR,0,2,1,0,0,0,0,0,0,android,none
1441101238,522,RU,1,0,0,0,0,0,0,0,0,web,no_referer
1441101268,523,KR,0,4,10,0,0,0,0,3,1,android,none
1441101302,524,GR,1,3,10,9,0,0,0,0,0,web,web_google
1441101337,525,IN,1,6,0,0,0,1,0,0,0,web,teaser
1441101369,526,RO,0,1,6,0,2,0,0,0,0,android,none
1441101403,527,US,0,1,8,1,0,1,3,0,0,android,none
1441101432,528,CA,1,9,18,0,5,1,0,1,0,web,login
1441101503,529,,1,0,0,0,0,0,0,0,0,web,no_referer
1441101560,530,AR,0,2,0,1,0,0,0,0,0,android,none
1441101621,531,AU,0,1,1,0,0,0,1,0,0,iphone,none
1441101650,532,IT,0,1,1,0,0,0,13,0,0,web,no_referer
1441101686,533,US,0,3,1,0,0,1,0,0,4,web,web_google
1441101714,534,SA,0,4,4,0,0,0,12,0,0,android,none
1441101750,535,RO,0,2,5,0,0,0,3,0,0,android,none
1441101778,536,BR,0,6,0,0,1,0,0,0,0,android,none
1441101805,537,AU,0,1,6,0,0,0,7,0,0,web,login
1441101842,538,US,0,6,0,2,0,0,60,0,0,iphone,none
1441101907,539,IN,1,2,5,0,0,0,0,0,0,web,no_referer
1441101935,540,GB,1,2,0,0,0,0,0,0,0,web,no_referer
1441101968,541,US,1,10,0,0,0,0,2,0,0,iphone,none
1441102006,542,US,0,10,14,0,0,0,8,0,0,android,none
1441102039,543,GB,1,2,0,0,0,0,0,0,0,web,tagged_signup
1441102080,544,AU,0,2,2,0,0,0,3,1,0,iphone,none
1441102117,545,TH,0,11,10,1,0,0,8,1,0,iphone,none
1441102147,546,US,0,2,0,0,0,0,0,0,0,iphone,none
1441102203,547,,0,0,0,0,0,0,0,0,0,android,none
1441102232,548,IN,1,2,0,0,0,0,0,0,0,web,no_referer
1441102265,549,US,1,1,0,0,0,0,0,0,0,android,none
1441102293,550,KR,0,3,1,0,0,0,0,0,0,iphone,none
1441102327,551,BE,0,0,2,0,0,0,0,0,0,web,no_referer
1441102346,552,US,1,2,0,0,0,0,0,0,0,web,no_referer
1441102378,553,TW,1,2,2,0,0,0,0,0,0,web,login
1441102413,554,,1,0,0,0,0,0,0,0,0,web,no_referer
1441102447,555,,0,0,0,0,0,0,0,0,0,android,none
1441102476,556,RU,0,1,1,0,0,0,17,0,0,web,other
1441102510,557,US,0,9,5,21,0,3,7,1,0,android,none
1441102567,558,ZA,1,35,4,0,0,1,2,0,0,web,tagged_signup
1441102591,559,,1,0,0,0,0,0,0,0,0,android,none
1441102623,560,US,0,1,5,0,0,0,0,1,0,android,none
1441102651,561,IT,0,13,11,25,1,2,6,1,5,web,web_google
1441102683,562,US,1,18,6,0,0,1,2,3,0,web,login
1441102720,563,US,0,8,4,0,0,0,6,1,0,web,other
1441102750,564,US,0,5,2,0,0,0,16,0,0,android,none
1441102772,565,ID,0,2,1,1,250,0,2,0,0,web,login
1441102798,566,US,0,2,1,0,0,0,12,0,0,iphone,none
1441102827,567,KR,0,2,8,0,0,0,10,0,0,android,none
1441102876,568,US,1,1,0,0,0,0,0,0,0,android,none
1441102906,569,IT,0,1,1,0,0,0,1,0,0,iphone,none
1441102932,570,NL,1,6,0,0,0,1,0,0,0,web,web_google
1441102964,571,FR,0,3,0,0,0,0,0,0,0,android,none
1441102993,572,IT,0,6,0,0,0,0,13,0,0,iphone,none
1441103022,573,RU,0,14,25,3,1,1,6,0,3,android,none
1441103053,574,VN,0,1,0,0,0,0,7,0,0,iphone,none
1441103088,575,GB,1,7,6,5,0,1,0,0,0,web,login
1441103159,576,ZA,1,1,0,0,0,0,0,0,0,iphone,none
1441103186,577,DE,0,0,1,0,0,0,0,0,0,web,iframe_logo
1441103226,578,US,1,1,0,0,0,0,0,0,0,android,none
1441103267,579,US,1,1,0,0,0,0,0,0,0,android,none
1441103303,580,RO,0,5,4,4,0,0,0,0,0,iphone,none
1441103333,581,JP,0,1,1,0,0,0,0,0,0,iphone,none
1441103365,582,GB,0,9,1,8,0,3,1,0,4,android,none
1441103391,583,KR,0,0,1,0,0,0,0,0,0,web,login
1441103426,584,NG,1,2,0,0,0,0,0,0,0,android,none
1441103451,585,GB,1,4,3,0,0,1,0,0,5,web,web_google
1441103502,586,KR,0,1,0,0,0,0,0,0,0,android,none
1441103535,587,PL,0,2,1,0,0,0,4,1,0,android,none
1441103563,588,US,1,2,0,0,0,0,0,0,0,web,no_referer
1441103596,589,,0,0,0,0,0,0,0,0,0,web,login
1441103625,590,AL,0,1,0,0,0,0,1,0,0,android,none
1441103646,591,US,1,4,3,5,0,0,0,0,0,iphone,none
1441103675,592,RU,0,0,0,0,0,0,0,0,0,api,none
1441103700,593,RO,0,1,6,0,0,0,0,0,0,android,none
1441103728,594,AU,0,1,0,0,0,0,0,0,0,web,login
1441103803,595,KR,0,0,0,0,0,0,0,0,0,android,none
1441103834,596,NO,1,3,1,0,0,0,3,0,0,iphone,none
1441103902,597,US,1,1,4,0,0,0,4,0,0,iphone,none
1441103933,598,AU,0,1,29,1,1,0,1,0,0,iphone,none
1441103961,599,US,1,2,21,3,0,0,0,0,0,android,none
1441103987,600,US,0,1,0,0,0,0,0,0,0,iphone,none
1441104016,601,US,0,8,0,0,0,0,0,0,0,iphone,none
1441104050,602,TW,0,1,1,0,0,0,0,0,0,web,login
1441104103,603,US,0,7,0,0,0,0,28,0,0,web,login
1441104141,604,BR,0,0,0,0,0,0,0,0,0,android,none
1441104204,605,PT,0,0,2,0,0,0,0,0,0,web,web_google
1441104227,606,TR,0,4,1,0,0,1,3,0,0,android,none
1441104256,607,GR,0,1,4,0,0,0,1,0,0,android,none
1441104313,608,,0,0,0,0,0,0,0,0,0,android,none
1441104344,609,GB,0,1,0,0,0,0,0,0,0,iphone,none
1441104374,610,IT,0,3,8,5,0,0,12,8,0,android,none
1441104405,611,ID,1,14,5,0,0,0,0,0,0,web,other
1441104436,612,CN,0,0,0,0,0,0,2,0,0,android,none
1441104466,613,DK,1,2,5,0,0,0,6,2,0,iphone,none
1441104496,614,US,1,3,0,0,0,0,0,0,0,web,other
1441104538,615,RU,0,2,5,0,0,0,0,0,0,android,none
1441104567,616,,0,0,0,0,0,0,0,0,0,web,no_referer
1441104593,617,US,0,2,1,5,2,0,0,0,0,iphone,none
1441104662,618,US,0,5,0,0,0,0,1,0,0,android,none
1441104688,619,GB,1,3,9,0,0,0,0,0,1,web,login
1441104713,620,US,1,2,0,0,0,0,0,0,0,web,no_referer
1441104798,621,GB,0,3,1,1,0,0,2,0,0,iphone,none
1441104822,622,US,0,2,0,0,0,0,0,0,0,web,login
1441104854,623,AU,0,1,5,0,0,0,13,0,0,web,tagged_signup
1441104890,624,RU,1,3,2,0,0,0,15,1,0,web,web_google
1441104919,625,US,0,6,1,1,0,0,23,0,0,iphone,none
1441104955,626,HK,1,8,5,2,0,3,0,0,4,web,other
1441104996,627,IT,0,5,9,5,1,0,17,0,0,android,none
1441105020,628,AU,0,5,0,0,0,0,26,0,0,android,none
1441105053,629,RU,0,2,1,0,0,0,0,0,0,web,tagged_signup
1441105159,630,US,0,7,2,2,0,0,6,0,0,android,none
1441105194,631,VN,0,4,8,0,0,1,3,0,0,iphone,none
1441105220,632,US,0,4,2,0,0,0,0,0,0,iphone,none
1441105249,633,ID,0,8,1,3,0,0,42,0,0,android,none
1441105271,634,TH,0,2,0,0,0,0,4,0,0,android,none
1441105310,635,CO,0,5,4,1,0,0,6,1,0,iphone,none
1441105342,636,IN,0,6,0,0,0,1,0,0,0,web,login
1441105372,637,PH,0,18,5,0,0,3,16,0,0,web,login
1441105403,638,PH,0,1,6,2,0,1,0,0,0,iphone,none
1441105431,639,KR,0,1,0,0,0,0,6,0,0,android,none
1441105466,640,US,0,2,1,1,0,0,27,1,0,iphone,none
1441105494,641,US,0,2,8,1,3,0,0,0,0,iphone,none
1441105528,642,IT,1,30,1,0,0,1,28,0,0,web,other
1441105556,643,DE,0,2,0,1,0,0,0,0,0,iphone,none
1441105596,644,MY,0,1,4,2,0,0,0,0,0,android,none
1441105632,645,,1,0,0,0,0,0,0,0,0,android,none
1441105695,646,MX,0,1,0,0,0,0,0,0,0,iphone,none
1441105726,647,US,1,3,0,0,0,0,4,0,0,iphone,none
1441105792,648,US,0,2,3,0,0,0,0,0,0,android,none
1441105816,649,US,1,1,0,0,0,0,0,0,0,web,login
1441105846,650,PH,1,18,0,0,0,3,0,0,0,web,login
1441105872,651,AU,0,1,1,0,0,0,0,0,0,iphone,none
1441105902,652,IT,0,7,8,14,0,1,1,0,0,iphone,none
1441105958,653,KR,0,4,0,1,4,0,159,0,0,android,none
1441105998,654,US,1,1,0,0,0,0,0,0,0,android,none
1441106063,655,BR,0,6,0,4,0,0,32,0,0,android,none
1441106113,656,GB,1,5,0,0,0,0,0,0,0,web,login
1441106170,657,DE,0,4,1,0,0,0,2,0,0,iphone,none
1441106250,658,BD,0,0,0,0,0,0,0,0,0,web,login
1441106305,659,GB,1,1,0,0,0,0,0,0,0,web,no_referer
1441106341,660,KR,0,5,0,0,0,0,2,0,0,android,none
1441106366,661,DE,1,2,1,0,0,0,0,0,0,web,teaser
1441106406,662,BD,1,3,0,0,0,1,0,0,0,web,no_referer
1441106442,663,TW,0,3,1,4,0,0,0,0,0,web,login
1441106472,664,FR,0,0,1,0,0,0,0,0,0,web,web_google
1441106504,665,TR,0,5,3,0,0,0,0,0,0,android,none
1441106526,666,SG,0,3,6,0,0,1,0,0,0,web,no_referer
1441106550,667,GB,0,2,2,0,0,0,0,0,0,web,login
1441106598,668,GB,0,1,0,0,0,0,5,0,0,android,none
1441106626,669,GB,0,1,11,0,0,0,0,0,0,android,none
1441106654,670,EG,0,3,6,4,2,0,1,0,0,android,none
1441106680,671,PR,0,3,0,0,0,1,0,0,0,iphone,none
1441106717,672,PK,0,3,11,1,1,0,0,1,0,android,none
1441106775,673,TR,0,1,26,1,2,0,10,0,1,android,none
1441106811,674,AU,0,1,0,2,0,0,0,0,0,iphone,none
1441106879,675,MD,0,1,0,0,0,0,0,0,0,web,no_referer
1441106902,676,US,1,2,0,0,0,0,0,0,0,android,none
1441106922,677,,1,0,0,0,0,0,0,0,0,web,no_referer
1441106987,678,RO,0,1,0,0,0,0,0,0,0,web,login
1441107015,679,RU,1,0,0,0,0,0,0,0,0,web,no_referer
1441107037,680,AU,1,11,14,0,0,0,0,2,0,web,login
1441107069,681,TR,1,17,4,1,12,0,3,0,0,web,login
1441107102,682,TW,0,3,0,0,0,0,0,0,0,android,none
1441107131,683,GB,1,2,0,0,0,0,0,0,0,web,no_referer
1441107163,684,CH,1,93,1,0,0,47,14,1,0,web,home_signup
1441107223,685,RU,0,2,6,0,0,0,0,0,0,web,other
1441107275,686,TR,1,3,0,0,0,0,0,0,0,iphone,none
1441107306,687,IT,0,1,1,0,0,0,2,0,0,web,web_google
1441107372,688,TH,0,1,1,0,0,0,0,0,0,web,iframe_follow
1441107412,689,DE,0,7,2,3,0,0,23,0,0,iphone,none
1441107443,690,TR,0,6,0,0,0,0,3,0,0,android,none
1441107465,691,GB,0,1,1,0,0,0,0,0,0,iphone,none
1441107486,692,IN,0,10,7,0,0,0,0,0,0,web,web_google
1441107514,693,PH,0,9,4,0,0,0,0,0,0,android,none
1441107539,694,GB,1,4,0,0,0,0,0,0,0,web,no_referer
1441107578,695,EG,0,0,0,2,0,0,0,0,0,api,none
1441107604,696,MY,0,6,7,0,0,0,4,1,0,iphone,none
1441107630,697,US,1,1,0,0,0,0,0,0,0,android,none
1441107657,698,PH,1,8,10,1,0,0,3,0,0,web,no_referer
1441107681,699,JP,1,2,0,0,0,0,3,0,0,iphone,none
1441107729,700,AT,1,6,2,0,0,0,0,0,1,web,follow
1441107795,701,TR,0,1,1,0,0,0,13,0,0,web,login
1441107827,702,IN,0,2,0,0,0,0,0,0,0,android,none
1441107855,703,BR,0,3,62,1,0,0,1,12,0,android,none
1441107881,704,GB,0,0,0,0,0,1,0,0,0,api,none
1441107931,705,AU,0,1,0,0,0,0,0,0,0,iphone,none
1441107960,706,DE,0,1,1,0,0,0,0,0,0,android,none
1441108015,707,HR,0,7,5,1,0,0,16,0,0,android,none
1441108046,708,US,1,6,0,0,0,0,0,0,0,web,login
1441108090,709,GB,0,1,6,0,0,0,0,0,0,web,login
1441108117,710,US,0,4,0,0,0,0,4,0,0,web,login
1441108139,711,PH,0,0,1,0,0,0,0,0,0,web,web_google
1441108172,712,ID,0,1,0,0,0,0,1,0,0,iphone,none
1441108191,713,TR,0,1,10,7,0,1,0,0,0,android,none
1441108221,714,IN,1,7,5,0,0,1,0,0,0,web,web_google
1441108241,715,AU,0,1,0,0,0,0,3,0,0,iphone,none
1441108260,716,GB,0,3,1,1,4,0,2,0,0,iphone,none
1441108288,717,US,1,8,6,0,0,0,2,0,0,web,follow_page_2
1441108313,718,BR,0,5,3,0,0,0,2,1,0,web,login
1441108338,719,IT,0,2,19,0,0,1,5,0,3,iphone,none
1441108370,720,ID,1,8,5,1,0,1,12,0,2,android,none
1441108431,721,ES,0,1,2,6,0,0,2,0,0,web,login
1441108464,722,JP,0,1,0,0,0,0,0,0,0,iphone,none
1441108518,723,BD,1,1,4,0,0,0,0,0,0,iphone,none
1441108539,724,JP,1,5,0,0,0,0,1,0,0,iphone,none
1441108589,725,US,0,1,10,0,0,1,0,0,0,iphone,none
1441108648,726,CA,1,4,2,0,0,0,0,0,0,web,iframe_follow
1441108670,727,MA,0,1,0,0,0,0,3,0,0,iphone,none
1441108702,728,TW,0,4,2,1,1,0,3,0,0,web,login
1441108738,729,BR,0,1,1,0,0,0,2,0,0,web,login
1441108778,730,GB,0,9,20,15,0,4,4,1,0,android,none
1441108828,731,IT,0,1,0,0,0,0,0,0,0,android,none
1441108851,732,IT,0,19,5,15,2,2,11,4,4,android,none
1441108879,733,US,1,2,0,0,0,0,0,0,0,android,none
1441108927,734,SG,1,2,0,0,0,0,0,0,0,web,no_referer
1441108953,735,FR,1,7,3,7,0,1,4,0,0,android,none
1441108976,736,DZ,0,1,3,0,0,0,2,0,0,web,login
1441109006,737,TR,0,13,18,6,2,0,19,7,0,web,web_google
1441109061,738,GB,1,21,11,2,0,1,0,1,0,web,login
1441109094,739,IT,0,3,13,1,0,0,0,1,0,web,tagged_signup
1441109119,740,NP,0,11,17,7,0,1,6,0,0,web,login
1441109146,741,HU,0,4,12,1,0,0,0,0,0,iphone,none
1441109175,742,BR,1,11,6,0,0,0,0,0,0,web,login
1441109200,743,KR,0,4,0,0,0,0,20,0,0,android,none
1441109229,744,,0,0,0,0,0,0,0,0,0,android,none
1441109252,745,,0,0,0,0,0,0,0,0,0,android,none
1441109283,746,US,1,12,156,89,0,0,19,0,2,web,no_referer
1441109313,747,DK,0,0,1,0,0,0,0,0,0,android,none
1441109340,748,BR,0,2,2,0,0,0,0,0,0,web,embeddable_post
1441109394,749,GB,1,0,0,0,0,0,0,0,0,web,no_referer
1441109424,750,TR,0,7,0,0,0,0,50,0,0,android,none
1441109455,751,,0,0,0,0,0,0,0,0,0,android,none
1441109480,752,TR,0,2,14,0,2,0,1,2,0,iphone,none
1441109504,753,CA,0,6,0,4,0,0,21,0,0,iphone,none
1441109527,754,MX,0,0,0,0,0,0,0,0,0,iphone,none
1441109574,755,AU,0,2,23,2,1,2,1,0,0,iphone,none
1441109625,756,US,0,0,0,0,0,0,0,0,0,iphone,none
1441109683,757,US,0,1,0,0,0,0,0,0,0,android,none
1441109706,758,IT,0,3,0,1,0,0,4,0,0,android,none
1441109733,759,RU,1,5,12,0,0,1,2,0,0,web,other
1441109759,760,DE,1,1,2,0,0,0,0,0,0,web,home_signup
1441109811,761,GB,1,4,20,0,0,0,7,0,0,android,none
1441109845,762,US,0,36,0,0,0,1,0,0,0,web,other
1441109867,763,GB,0,5,0,0,0,1,0,0,0,web,web_google
1441109903,764,ZA,0,0,0,0,0,0,0,0,0,android,none
1441109929,765,RU,1,0,0,0,0,0,0,0,0,web,no_referer
1441109966,766,KR,0,1,1,0,0,0,0,0,0,web,login
1441109987,767,HR,0,3,3,0,0,0,12,0,0,android,none
1441110016,768,GB,0,6,10,0,0,1,0,0,0,iphone,none
1441110049,769,US,0,1,0,0,0,0,6,0,0,android,none
1441110071,770,US,0,1,1,1,0,0,0,0,0,web,follow_page_2
1441110095,771,FI,0,2,1,0,0,0,1,0,0,iphone,none
1441110146,772,US,0,2,6,0,0,0,0,0,0,android,none
1441110189,773,NZ,0,1,4,6,0,0,0,0,0,web,follow
1441110214,774,OM,0,5,0,0,0,0,36,0,0,android,none
1441110237,775,US,1,3,14,0,0,0,0,0,1,iphone,none
1441110268,776,US,0,1,0,1,0,0,0,0,0,iphone,none
1441110299,777,KR,0,3,0,0,0,0,8,0,0,android,none
1441110322,778,RU,1,0,0,0,0,0,0,0,0,web,no_referer
1441110371,779,CO,0,0,2,0,0,0,0,0,0,web,iframe_follow
1441110428,780,PT,1,7,10,2,2,1,0,0,0,web,explore
1441110457,781,,0,0,0,0,0,0,0,0,0,android,none
1441110478,782,GE,1,7,10,4,0,0,0,0,0,web,login
1441110528,783,KR,0,3,1,0,0,0,3,0,0,android,none
1441110550,784,US,1,6,1,0,0,0,5,0,0,web,login
1441110576,785,US,0,1,3,3,0,0,0,0,0,iphone,none
1441110602,786,US,1,3,1,0,0,0,0,0,0,web,no_referer
1441110628,787,NO,1,22,0,0,1,4,0,0,2,web,no_referer
1441110661,788,BR,0,2,1,4,0,0,0,0,0,android,none
1441110696,789,DE,0,6,5,15,0,3,13,0,0,android,none
1441110724,790,IT,0,26,6,5,9,0,9,0,0,web,login
1441110808,791,TR,0,9,13,53,21,2,4,0,8,android,none
1441110829,792,NL,0,1,1,0,0,0,2,0,0,android,none
1441110855,793,US,1,9,1,0,0,0,64,0,0,web,login
1441110902,794,TR,0,5,8,0,0,0,0,8,0,iphone,none
1441110923,795,,0,0,0,0,0,0,0,0,0,android,none
1441110945,796,MX,1,4,22,0,0,0,1,0,0,iphone,none
1441110970,797,IT,0,1,13,5,0,0,1,0,0,iphone,none
1441110992,798,GH,0,1,0,0,0,0,0,0,0,android,none
1441111016,799,US,0,6,0,0,0,0,19,0,0,web,login
1441111031,800,,1,0,0,0,0,0,0,0,0,web,other
1441111080,801,DE,0,0,1,0,0,0,0,0,0,web,web_google
1441111106,802,ES,0,3,1,0,0,1,0,0,0,web,login
1441111127,803,GB,0,1,14,0,0,0,1,0,0,iphone,none
1441111156,804,US,1,1,0,0,0,0,3,0,0,web,other
1441111177,805,,0,0,0,0,0,0,0,0,0,android,none
1441111201,806,AR,1,1,0,0,0,0,0,0,0,web,no_referer
1441111263,807,IN,0,1,14,3,0,2,0,0,2,android,none
1441111290,808,EG,0,1,3,0,0,0,8,2,0,web,login
1441111320,809,TR,0,1,6,0,0,0,10,0,0,web,no_referer
1441111339,810,IT,0,0,0,0,0,0,0,0,0,android,none
1441111357,811,TR,0,1,0,0,0,0,0,0,0,android,none
1441111396,812,AM,0,2,0,2,0,0,0,0,0,iphone,none
1441111425,813,DE,0,2,2,1,0,0,27,1,0,iphone,none
1441111447,814,US,0,3,8,0,0,0,0,0,0,web,iframe_follow
1441111477,815,IT,0,0,1,0,0,0,0,0,0,web,other
1441111542,816,IT,1,7,1,5,3,4,0,0,0,iphone,none
1441111562,817,TW,1,9,4,0,0,1,4,0,0,android,none
1441111584,818,GB,1,15,5,9,0,2,0,0,0,web,login
1441111606,819,BR,1,0,1,0,0,11,0,0,0,web,login
1441111632,820,PH,0,10,15,0,0,1,0,8,0,web,no_referer
1441111685,821,TR,0,3,0,0,0,0,4,0,0,iphone,none
1441111716,822,US,0,3,0,0,0,0,19,0,0,web,login
1441111755,823,US,1,2,0,0,0,0,0,0,0,android,none
1441111770,824,US,1,1,1,0,0,0,0,1,0,iphone,none
1441111795,825,BR,0,3,5,4,0,2,0,0,0,android,none
1441111818,826,US,1,2,0,0,0,0,0,0,0,web,no_referer
1441111843,827,IT,0,4,22,2,0,0,0,0,0,android,none
1441111893,828,US,1,1,1,0,0,0,0,0,0,web,follow_page_2
1441111913,829,US,0,4,0,0,0,0,6,0,0,iphone,none
1441111936,830,PH,0,4,14,3,2,0,0,9,0,web,home_signup
1441111969,831,ES,0,10,10,23,2,3,36,0,4,android,none
1441112004,832,GB,0,1,0,1,0,0,3,0,0,iphone,none
1441112029,833,IT,1,3,0,0,0,1,0,0,0,iphone,none
1441112093,834,RS,1,6,0,3,0,1,0,0,0,android,none
1441112139,835,BR,0,4,6,0,0,2,0,0,0,web,login
1441112164,836,ID,1,5,0,0,0,1,0,0,0,web,login
1441112187,837,AU,0,13,8,4,81,2,0,0,0,iphone,none
1441112212,838,IQ,1,4,23,3,1,2,4,0,9,iphone,none
1441112295,839,TW,0,1,6,0,0,0,0,0,0,web,login
1441112321,840,BR,0,6,29,1,0,0,18,0,0,iphone,none
1441112347,841,,0,0,0,0,0,0,0,0,0,iphone,none
1441112369,842,RU,0,5,2,0,0,0,23,2,0,android,none
1441112394,843,KR,0,3,5,0,0,0,7,0,0,android,none
1441112444,844,KR,0,1,0,0,0,0,0,0,0,android,none
1441112469,845,IT,0,1,0,0,0,0,21,0,0,iphone,none
1441112493,846,KW,0,1,0,0,0,0,1,0,0,iphone,none
1441112510,847,SG,0,2,8,0,0,0,23,0,0,android,none
1441112533,848,DE,0,3,7,0,0,0,0,0,0,android,none
